"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
20,CA-2014-143336,8/27/2014,9/1/2014,"Second Class",ZD-21925,"Zuschuss Donatelli",Consumer,"United States","San Francisco",California,94109,West,TEC-PH-10001949,Technology,Phones,"Cisco SPA 501G IP Phone",213.48,3,0.2,16.011
21,CA-2014-143336,8/27/2014,9/1/2014,"Second Class",ZD-21925,"Zuschuss Donatelli",Consumer,"United States","San Francisco",California,94109,West,OFF-BI-10002215,"Office Supplies",Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,0.2,7.384
24,US-2017-156909,7/16/2017,7/18/2017,"Second Class",SF-20065,"Sandra Flanagan",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",71.372,2,0.3,-1.0196
25,CA-2015-106320,9/25/2015,9/30/2015,"Standard Class",EB-13870,"Emily Burns",Consumer,"United States",Orem,Utah,84057,West,FUR-TA-10000577,Furniture,Tables,"Bretford CR4500 Series Slim Rectangular Table",1044.63,3,0,240.2649
28,US-2015-150630,9/17/2015,9/21/2015,"Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.0522
29,US-2015-150630,9/17/2015,9/21/2015,"Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-BI-10000474,"Office Supplies",Binders,"Avery Recycled Flexi-View Covers for Binding Systems",9.618,2,0.7,-7.0532
30,US-2015-150630,9/17/2015,9/21/2015,"Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",124.2,3,0.2,15.525
31,US-2015-150630,9/17/2015,9/21/2015,"Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-EN-10001509,"Office Supplies",Envelopes,"Poly String Tie Envelopes",3.264,2,0.2,1.1016
32,US-2015-150630,9/17/2015,9/21/2015,"Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-AR-10004042,"Office Supplies",Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",86.304,6,0.2,9.7092
34,US-2015-150630,9/17/2015,9/21/2015,"Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Philadelphia,Pennsylvania,19140,East,OFF-AR-10001683,"Office Supplies",Art,"Lumber Crayons",15.76,2,0.2,3.546
42,CA-2017-120999,9/10/2017,9/15/2017,"Standard Class",LC-16930,"Linda Cazamias",Corporate,"United States",Naperville,Illinois,60540,Central,TEC-PH-10004093,Technology,Phones,"Panasonic Kx-TS550",147.168,4,0.2,16.5564
43,CA-2016-101343,7/17/2016,7/22/2016,"Standard Class",RA-19885,"Ruben Ausman",Corporate,"United States","Los Angeles",California,90049,West,OFF-ST-10003479,"Office Supplies",Storage,"Eldon Base for stackable storage shelf, platinum",77.88,2,0,3.894
44,CA-2017-139619,9/19/2017,9/23/2017,"Standard Class",ES-14080,"Erin Smith",Corporate,"United States",Melbourne,Florida,32935,South,OFF-ST-10003282,"Office Supplies",Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",95.616,2,0.2,9.5616
45,CA-2016-118255,3/11/2016,3/13/2016,"First Class",ON-18715,"Odella Nelson",Corporate,"United States",Eagan,Minnesota,55122,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.7714
46,CA-2016-118255,3/11/2016,3/13/2016,"First Class",ON-18715,"Odella Nelson",Corporate,"United States",Eagan,Minnesota,55122,Central,OFF-BI-10003291,"Office Supplies",Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",17.46,2,0,8.2062
48,CA-2016-169194,6/20/2016,6/25/2016,"Standard Class",LH-16900,"Lena Hernandez",Consumer,"United States",Dover,Delaware,19901,East,TEC-AC-10002167,Technology,Accessories,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",45,3,0,4.95
49,CA-2016-169194,6/20/2016,6/25/2016,"Standard Class",LH-16900,"Lena Hernandez",Consumer,"United States",Dover,Delaware,19901,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.104
50,CA-2015-115742,4/18/2015,4/22/2015,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,OFF-BI-10004410,"Office Supplies",Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",38.22,6,0,17.9634
51,CA-2015-115742,4/18/2015,4/22/2015,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,OFF-LA-10002762,"Office Supplies",Labels,"Avery 485",75.18,6,0,35.3346
52,CA-2015-115742,4/18/2015,4/22/2015,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,FUR-FU-10001706,Furniture,Furnishings,"Longer-Life Soft White Bulbs",6.16,2,0,2.9568
53,CA-2015-115742,4/18/2015,4/22/2015,"Standard Class",DP-13000,"Darren Powers",Consumer,"United States","New Albany",Indiana,47150,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",89.99,1,0,17.0981
56,CA-2016-111682,6/17/2016,6/18/2016,"First Class",TB-21055,"Ted Butterfield",Consumer,"United States",Troy,"New York",12180,East,OFF-ST-10000604,"Office Supplies",Storage,"Home/Office Personal File Carts",208.56,6,0,52.14
57,CA-2016-111682,6/17/2016,6/18/2016,"First Class",TB-21055,"Ted Butterfield",Consumer,"United States",Troy,"New York",12180,East,OFF-PA-10001569,"Office Supplies",Paper,"Xerox 232",32.4,5,0,15.552
58,CA-2016-111682,6/17/2016,6/18/2016,"First Class",TB-21055,"Ted Butterfield",Consumer,"United States",Troy,"New York",12180,East,FUR-CH-10003968,Furniture,Chairs,"Novimex Turbo Task Chair",319.41,5,0.1,7.098
59,CA-2016-111682,6/17/2016,6/18/2016,"First Class",TB-21055,"Ted Butterfield",Consumer,"United States",Troy,"New York",12180,East,OFF-PA-10000587,"Office Supplies",Paper,"Array Parchment Paper, Assorted Colors",14.56,2,0,6.9888
60,CA-2016-111682,6/17/2016,6/18/2016,"First Class",TB-21055,"Ted Butterfield",Consumer,"United States",Troy,"New York",12180,East,TEC-AC-10002167,Technology,Accessories,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",30,2,0,3.3
61,CA-2016-111682,6/17/2016,6/18/2016,"First Class",TB-21055,"Ted Butterfield",Consumer,"United States",Troy,"New York",12180,East,OFF-BI-10001460,"Office Supplies",Binders,"Plastic Binding Combs",48.48,4,0.2,16.362
62,CA-2016-111682,6/17/2016,6/18/2016,"First Class",TB-21055,"Ted Butterfield",Consumer,"United States",Troy,"New York",12180,East,OFF-AR-10001868,"Office Supplies",Art,"Prang Dustless Chalk Sticks",1.68,1,0,0.84
67,US-2015-164175,4/30/2015,5/5/2015,"Standard Class",PS-18970,"Paul Stevenson","Home Office","United States",Chicago,Illinois,60610,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",213.115,5,0.3,-15.2225
70,CA-2016-119823,6/4/2016,6/6/2016,"First Class",KD-16270,"Karen Daniels",Consumer,"United States",Springfield,Virginia,22153,South,OFF-PA-10000482,"Office Supplies",Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,0,35.6636
71,CA-2016-106075,9/18/2016,9/23/2016,"Standard Class",HM-14980,"Henry MacAllister",Consumer,"United States","New York City","New York",10009,East,OFF-BI-10004654,"Office Supplies",Binders,"Avery Binding System Hidden Tab Executive Style Index Sets",4.616,1,0.2,1.731
72,CA-2017-114440,9/14/2017,9/17/2017,"Second Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Jackson,Michigan,49201,Central,OFF-PA-10004675,"Office Supplies",Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2" x 3 3/16"""",19.05,3,0,8.763
73,US-2015-134026,4/26/2015,5/2/2015,"Standard Class",JE-15745,"Joel Eaton",Consumer,"United States",Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,"High-Back Leather Manager's Chair",831.936,8,0.2,-114.3912
74,US-2015-134026,4/26/2015,5/2/2015,"Standard Class",JE-15745,"Joel Eaton",Consumer,"United States",Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36" x 48"""",97.04,2,0.2,1.213
75,US-2015-134026,4/26/2015,5/2/2015,"Standard Class",JE-15745,"Joel Eaton",Consumer,"United States",Memphis,Tennessee,38109,South,OFF-ST-10004123,"Office Supplies",Storage,"Safco Industrial Wire Shelving System",72.784,1,0.2,-18.196
80,CA-2016-127208,6/12/2016,6/15/2016,"First Class",SC-20770,"Stewart Carmichael",Corporate,"United States",Decatur,Alabama,35601,South,OFF-AP-10002118,"Office Supplies",Appliances,"1.7 Cubic Foot Compact "Cube"" Office Refrigerators"",208.16,1,0,56.2032
81,CA-2016-127208,6/12/2016,6/15/2016,"First Class",SC-20770,"Stewart Carmichael",Corporate,"United States",Decatur,Alabama,35601,South,OFF-BI-10002309,"Office Supplies",Binders,"Avery Heavy-Duty EZD  Binder With Locking Rings",16.74,3,0,8.0352
84,CA-2015-149734,9/3/2015,9/8/2015,"Standard Class",JC-16105,"Julie Creighton",Corporate,"United States",Durham,"North Carolina",27707,South,OFF-EN-10000927,"Office Supplies",Envelopes,"Jet-Pak Recycled Peel 'N' Seal Padded Mailers",200.984,7,0.2,62.8075
86,CA-2017-140088,5/28/2017,5/30/2017,"Second Class",PO-18865,"Patrick O'Donnell",Consumer,"United States",Columbia,"South Carolina",29203,South,FUR-CH-10000863,Furniture,Chairs,"Novimex Swivel Fabric Task Chair",301.96,2,0,33.2156
89,CA-2016-159695,4/5/2016,4/10/2016,"Second Class",GM-14455,"Gary Mitchum","Home Office","United States",Houston,Texas,77095,Central,OFF-ST-10003442,"Office Supplies",Storage,"Eldon Portable Mobile Manager",158.368,7,0.2,13.8572
90,CA-2016-109806,9/17/2016,9/22/2016,"Standard Class",JS-15685,"Jim Sink",Corporate,"United States","Los Angeles",California,90036,West,OFF-AR-10004930,"Office Supplies",Art,"Turquoise Lead Holder with Pocket Clip",20.1,3,0,6.633
91,CA-2016-109806,9/17/2016,9/22/2016,"Standard Class",JS-15685,"Jim Sink",Corporate,"United States","Los Angeles",California,90036,West,TEC-PH-10004093,Technology,Phones,"Panasonic Kx-TS550",73.584,2,0.2,8.2782
92,CA-2016-109806,9/17/2016,9/22/2016,"Standard Class",JS-15685,"Jim Sink",Corporate,"United States","Los Angeles",California,90036,West,OFF-PA-10000304,"Office Supplies",Paper,"Xerox 1995",6.48,1,0,3.1104
98,CA-2017-157833,6/17/2017,6/20/2017,"First Class",KD-16345,"Katherine Ducich",Consumer,"United States","San Francisco",California,94122,West,OFF-BI-10001721,"Office Supplies",Binders,"Trimflex Flexible Post Binders",51.312,3,0.2,17.9592
99,CA-2016-149223,9/6/2016,9/11/2016,"Standard Class",ER-13855,"Elpida Rittenbach",Corporate,"United States","Saint Paul",Minnesota,55106,Central,OFF-AP-10000358,"Office Supplies",Appliances,"Fellowes Basic Home/Office Series Surge Protectors",77.88,6,0,22.5852
100,CA-2016-158568,8/29/2016,9/2/2016,"Standard Class",RB-19465,"Rick Bensley","Home Office","United States",Chicago,Illinois,60610,Central,OFF-PA-10003256,"Office Supplies",Paper,"Avery Personal Creations Heavyweight Cards",64.624,7,0.2,22.6184
101,CA-2016-158568,8/29/2016,9/2/2016,"Standard Class",RB-19465,"Rick Bensley","Home Office","United States",Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",95.976,3,0.2,-10.7973
102,CA-2016-158568,8/29/2016,9/2/2016,"Standard Class",RB-19465,"Rick Bensley","Home Office","United States",Chicago,Illinois,60610,Central,OFF-BI-10002609,"Office Supplies",Binders,"Avery Hidden Tab Dividers for Binding Systems",1.788,3,0.8,-3.0396
114,CA-2014-115259,8/25/2014,8/27/2014,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-FA-10000621,"Office Supplies",Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348
115,CA-2014-115259,8/25/2014,8/27/2014,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-EN-10002600,"Office Supplies",Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652
116,CA-2014-115259,8/25/2014,8/27/2014,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-PA-10004965,"Office Supplies",Paper,"Xerox 1921",23.976,3,0.2,7.4925
117,CA-2014-115259,8/25/2014,8/27/2014,"Second Class",RC-19960,"Ryan Crowe",Consumer,"United States",Columbus,Ohio,43229,East,OFF-EN-10002504,"Office Supplies",Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316
118,CA-2015-110457,3/2/2015,3/6/2015,"Standard Class",DK-13090,"Dave Kipp",Consumer,"United States",Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,"Hon Racetrack Conference Tables",787.53,3,0,165.3813
119,US-2015-136476,4/5/2015,4/10/2015,"Standard Class",GG-14650,"Greg Guthrie",Corporate,"United States",Bristol,Tennessee,37620,South,OFF-BI-10003650,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",157.794,1,0.7,-115.7156
120,CA-2016-103730,6/12/2016,6/15/2016,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,"Artistic Insta-Plaque",47.04,3,0,18.3456
121,CA-2016-103730,6/12/2016,6/15/2016,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-BI-10003910,"Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings by Samsill",30.84,4,0,13.878
122,CA-2016-103730,6/12/2016,6/15/2016,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-ST-10000777,"Office Supplies",Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368
123,CA-2016-103730,6/12/2016,6/15/2016,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,OFF-EN-10002500,"Office Supplies",Envelopes,"Globe Weis Peel & Seel First Class Envelopes",115.02,9,0,51.759
124,CA-2016-103730,6/12/2016,6/15/2016,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",68.04,7,0,19.7316
126,US-2014-134614,9/20/2014,9/25/2014,"Standard Class",PF-19165,"Philip Fox",Consumer,"United States",Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,"Bevis 44 x 96 Conference Tables",617.7,6,0.5,-407.682
141,CA-2016-110366,9/5/2016,9/7/2016,"Second Class",JD-15895,"Jonathan Doherty",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock"",82.8,2,0.2,10.35
142,CA-2017-106180,9/18/2017,9/23/2017,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",8.82,3,0,2.3814
143,CA-2017-106180,9/18/2017,9/23/2017,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-EN-10004030,"Office Supplies",Envelopes,"Convenience Packs of Business Envelopes",10.86,3,0,5.1042
144,CA-2017-106180,9/18/2017,9/23/2017,"Standard Class",SH-19975,"Sally Hughsby",Corporate,"United States","San Francisco",California,94122,West,OFF-PA-10004327,"Office Supplies",Paper,"Xerox 1911",143.7,3,0,68.976
146,CA-2015-110744,9/7/2015,9/12/2015,"Standard Class",HA-14920,"Helen Andreada",Consumer,"United States",Pasadena,California,91104,West,OFF-ST-10003656,"Office Supplies",Storage,"Safco Industrial Wire Shelving",671.93,7,0,20.1579
152,CA-2016-158834,3/13/2016,3/16/2016,"First Class",TW-21025,"Tamara Willingham","Home Office","United States",Scottsdale,Arizona,85254,West,OFF-AP-10000326,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",157.92,5,0.2,17.766
153,CA-2016-158834,3/13/2016,3/16/2016,"First Class",TW-21025,"Tamara Willingham","Home Office","United States",Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",203.184,2,0.2,15.2388
154,CA-2015-124919,5/31/2015,6/2/2015,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-PA-10001950,"Office Supplies",Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",58.38,7,0,26.271
155,CA-2015-124919,5/31/2015,6/2/2015,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-PA-10002254,"Office Supplies",Paper,"Xerox 1883",105.52,4,0,48.5392
156,CA-2015-124919,5/31/2015,6/2/2015,"First Class",SP-20650,"Stephanie Phelps",Corporate,"United States","San Jose",California,95123,West,OFF-ST-10001590,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288
157,CA-2015-118948,5/28/2015,6/3/2015,"Standard Class",NK-18490,"Neil Knudson","Home Office","United States",Seattle,Washington,98105,West,OFF-AR-10001547,"Office Supplies",Art,"Newell 311",6.63,3,0,1.7901
158,CA-2014-104269,3/1/2014,3/6/2014,"Second Class",DB-13060,"Dave Brooks",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",457.568,2,0.2,51.4764
161,CA-2016-162733,5/11/2016,5/12/2016,"First Class",TT-21070,"Ted Trevino",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10002751,"Office Supplies",Paper,"Xerox 1920",5.98,1,0,2.691
165,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AR-10004441,"Office Supplies",Art,"BIC Brite Liner Highlighters",9.936,3,0.2,2.7324
166,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",8159.952,8,0.4,-1359.992
167,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-ST-10000991,"Office Supplies",Storage,"Space Solutions HD Industrial Steel Shelving.",275.928,3,0.2,-58.6347
168,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,"SAFCO Arco Folding Chair",1740.06,9,0.3,-24.858
169,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AR-10002656,"Office Supplies",Art,"Sanford Liquid Accent Highlighters",32.064,6,0.2,6.8136
170,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,OFF-AP-10002518,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece Power Center",177.98,5,0.8,-453.849
171,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",143.976,3,0.2,8.9985
172,CA-2014-118962,8/5/2014,8/9/2014,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10000659,"Office Supplies",Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418
173,CA-2014-118962,8/5/2014,8/9/2014,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10001144,"Office Supplies",Paper,"Xerox 1913",110.96,2,0,53.2608
174,CA-2014-118962,8/5/2014,8/9/2014,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States","Los Angeles",California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
175,US-2014-100853,9/14/2014,9/19/2014,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-AP-10000891,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",52.448,2,0.8,-131.12
176,US-2014-100853,9/14/2014,9/19/2014,"Standard Class",JB-15400,"Jennifer Braxton",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-LA-10003148,"Office Supplies",Labels,"Avery 51",20.16,4,0.2,6.552
177,US-2017-152366,4/21/2017,4/25/2017,"Second Class",SJ-20500,"Shirley Jackson",Consumer,"United States",Houston,Texas,77036,Central,OFF-AP-10002684,"Office Supplies",Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
187,CA-2014-123260,8/26/2014,8/30/2014,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States","Los Angeles",California,90032,West,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.8,8,0,22.984
188,CA-2016-157000,7/16/2016,7/22/2016,"Standard Class",AM-10360,"Alice McCarthy",Corporate,"United States","Grand Prairie",Texas,75051,Central,OFF-ST-10001328,"Office Supplies",Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224
189,CA-2016-157000,7/16/2016,7/22/2016,"Standard Class",AM-10360,"Alice McCarthy",Corporate,"United States","Grand Prairie",Texas,75051,Central,OFF-PA-10001950,"Office Supplies",Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",20.016,3,0.2,6.255
196,CA-2014-140004,3/21/2014,3/25/2014,"Standard Class",CB-12025,"Cassandra Brandow",Consumer,"United States",Hamilton,Ohio,45011,East,OFF-AR-10004685,"Office Supplies",Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038
197,CA-2014-140004,3/21/2014,3/25/2014,"Standard Class",CB-12025,"Cassandra Brandow",Consumer,"United States",Hamilton,Ohio,45011,East,OFF-AR-10004027,"Office Supplies",Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876
200,US-2017-124303,7/6/2017,7/13/2017,"Standard Class",FH-14365,"Fred Hopkins",Corporate,"United States",Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,"Office Supplies",Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203
201,CA-2017-105074,6/24/2017,6/29/2017,"Standard Class",MB-17305,"Maria Bertelson",Consumer,"United States",Akron,Ohio,44312,East,OFF-PA-10002666,"Office Supplies",Paper,"Southworth 25% Cotton Linen-Finish Paper & Envelopes",21.744,3,0.2,6.795
202,CA-2014-133690,8/3/2014,8/5/2014,"First Class",BS-11755,"Bruce Stewart",Consumer,"United States",Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",218.75,2,0.5,-161.875
