"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
55,CA-2016-105816,12/11/2016,12/17/2016,"Standard Class",JM-15265,"Janet Molinari",Corporate,"United States","New York City","New York",10024,East,TEC-PH-10002447,Technology,Phones,"AT&T CL83451 4-Handset Telephone",1029.95,5,0,298.6855
60,CA-2016-111682,6/17/2016,6/18/2016,"First Class",TB-21055,"Ted Butterfield",Consumer,"United States",Troy,"New York",12180,East,TEC-AC-10002167,Technology,Accessories,"Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive",30,2,0,3.3
63,CA-2015-135545,11/24/2015,11/30/2015,"Standard Class",KM-16720,"Kunst Miller",Consumer,"United States","Los Angeles",California,90004,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",13.98,2,0,6.1512
69,CA-2014-106376,12/5/2014,12/10/2014,"Standard Class",BS-11590,"Brendan Sweed",Corporate,"United States",Gilbert,Arizona,85234,West,TEC-PH-10002726,Technology,Phones,"netTALK DUO VoIP Telephone Service",167.968,4,0.2,62.988
87,CA-2017-155558,10/26/2017,11/2/2017,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States",Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,"Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",19.99,1,0,6.7966
91,CA-2016-109806,9/17/2016,9/22/2016,"Standard Class",JS-15685,"Jim Sink",Corporate,"United States","Los Angeles",California,90036,West,TEC-PH-10004093,Technology,Phones,"Panasonic Kx-TS550",73.584,2,0.2,8.2782
101,CA-2016-158568,8/29/2016,9/2/2016,"Standard Class",RB-19465,"Rick Bensley","Home Office","United States",Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",95.976,3,0.2,-10.7973
104,US-2015-156867,11/13/2015,11/17/2015,"Standard Class",LC-16870,"Lena Cacioppo",Consumer,"United States",Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,"Logitech K350 2.4Ghz Wireless Keyboard",238.896,6,0.2,-26.8758
107,CA-2017-119004,11/23/2017,11/28/2017,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-AC-10003499,Technology,Accessories,"Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive",74.112,8,0.2,17.6016
108,CA-2017-119004,11/23/2017,11/28/2017,"Standard Class",JM-15250,"Janet Martin",Consumer,"United States",Charlotte,"North Carolina",28205,South,TEC-PH-10002844,Technology,Phones,"Speck Products Candyshell Flip Case",27.992,1,0.2,2.0994
110,CA-2015-129476,10/15/2015,10/20/2015,"Standard Class",PA-19060,"Pete Armstrong","Home Office","United States","Orland Park",Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,"Logitech Gaming G510s - Keyboard",339.96,5,0.2,67.992
124,CA-2016-103730,6/12/2016,6/15/2016,"First Class",SC-20725,"Steven Cartwright",Consumer,"United States",Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",68.04,7,0,19.7316
131,US-2017-164147,2/2/2017,2/5/2017,"First Class",DW-13585,"Dorothy Wardle",Corporate,"United States",Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",59.97,5,0.4,-11.994
148,CA-2016-114489,12/5/2016,12/9/2016,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,"Plantronics Cordless Phone Headset with In-line Volume - M214C",384.45,11,0,103.8015
149,CA-2016-114489,12/5/2016,12/9/2016,"Standard Class",JE-16165,"Justin Ellison",Corporate,"United States",Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,"Anker Astro 15000mAh USB Portable Charger",149.97,3,0,5.9988
153,CA-2016-158834,3/13/2016,3/16/2016,"First Class",TW-21025,"Tamara Willingham","Home Office","United States",Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",203.184,2,0.2,15.2388
160,CA-2016-114104,11/20/2016,11/24/2016,"Standard Class",NP-18670,"Nora Paige",Consumer,"United States",Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,"Avaya 5420 Digital phone",944.93,7,0,236.2325
162,CA-2015-119697,12/28/2015,12/31/2015,"Second Class",EM-13960,"Eric Murdock",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,"Lenovo 17-Key USB Numeric Keypad",54.384,2,0.2,1.3596
166,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",8159.952,8,0.4,-1359.992
171,CA-2014-139892,9/8/2014,9/12/2014,"Standard Class",BM-11140,"Becky Martin",Consumer,"United States","San Antonio",Texas,78207,Central,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",143.976,3,0.2,8.9985
182,CA-2014-166191,12/5/2014,12/9/2014,"Second Class",DK-13150,"David Kendrick",Corporate,"United States",Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744,7,0.2,76.6395
183,CA-2014-158274,11/19/2014,11/24/2014,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,"AT&T TR1909W",503.96,4,0,131.0296
184,CA-2014-158274,11/19/2014,11/24/2014,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",149.95,5,0,41.986
185,CA-2014-158274,11/19/2014,11/24/2014,"Second Class",RM-19675,"Robert Marley","Home Office","United States",Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",29,2,0,7.25
187,CA-2014-123260,8/26/2014,8/30/2014,"Standard Class",FM-14290,"Frank Merwin","Home Office","United States","Los Angeles",California,90032,West,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.8,8,0,22.984
191,CA-2015-102281,10/12/2015,10/14/2015,"First Class",MP-17470,"Mark Packer","Home Office","United States","New York City","New York",10035,East,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",71.76,6,0,20.0928
206,CA-2017-108329,12/9/2017,12/14/2017,"Standard Class",LE-16810,"Laurel Elliston",Consumer,"United States",Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,"Nortel Business Series Terminal T7208 Digital phone",444.768,4,0.2,44.4768
208,CA-2017-135860,12/1/2017,12/7/2017,"Standard Class",JH-15985,"Joseph Holt",Consumer,"United States",Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,"Panasonic KX-TG6844B Expandable Digital Cordless Telephone",131.98,2,0,35.6346
212,CA-2015-101007,2/9/2015,2/13/2015,"Second Class",MS-17980,"Michael Stewart",Corporate,"United States",Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,"Memorex Micro Travel Drive 8 GB",20.8,2,0.2,6.5
215,CA-2015-146262,1/2/2015,1/9/2015,"Standard Class",VW-21775,"Victoria Wilson",Corporate,"United States",Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,"Speck Products Candyshell Flip Case",62.982,3,0.4,-14.6958
216,CA-2015-146262,1/2/2015,1/9/2015,"Standard Class",VW-21775,"Victoria Wilson",Corporate,"United States",Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,"Cisco 9971 IP Video Phone Charcoal",1188,9,0.7,-950.4
217,CA-2015-146262,1/2/2015,1/9/2015,"Standard Class",VW-21775,"Victoria Wilson",Corporate,"United States",Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",89.584,2,0.2,4.4792
219,CA-2016-130162,10/28/2016,11/1/2016,"Standard Class",JH-15910,"Jonathan Howell",Consumer,"United States","Los Angeles",California,90032,West,TEC-PH-10002563,Technology,Phones,"Adtran 1202752G1",302.376,3,0.2,22.6782
224,CA-2015-169397,12/24/2015,12/27/2015,"First Class",JB-15925,"Joni Blumstein",Consumer,"United States",Dublin,Ohio,43017,East,TEC-MA-10001148,Technology,Machines,"Swingline SM12-08 MicroCut Jam Free Shredder",479.988,4,0.7,-383.9904
236,US-2017-100930,4/7/2017,4/12/2017,"Standard Class",CS-12400,"Christopher Schild","Home Office","United States",Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,"Logitech P710e Mobile Speakerphone",617.976,3,0.2,-7.7247
241,CA-2016-157749,6/4/2016,6/9/2016,"Second Class",KL-16645,"Ken Lonsdale",Consumer,"United States",Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,"PureGear Roll-On Screen Protector",31.984,2,0.2,11.1944
252,CA-2016-145625,9/11/2016,9/17/2016,"Standard Class",KC-16540,"Kelly Collister",Consumer,"United States","San Diego",California,92037,West,TEC-AC-10003832,Technology,Accessories,"Logitech P710e Mobile Speakerphone",3347.37,13,0,636.0003
258,US-2015-159982,11/28/2015,12/4/2015,"Standard Class",DR-12880,"Dan Reichenbach",Corporate,"United States",Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,"Logitech Mobile Speakerphone P710e - speaker phone",647.904,6,0.2,56.6916
259,CA-2017-163139,12/1/2017,12/3/2017,"Second Class",CC-12670,"Craig Carreira",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10000290,Technology,Accessories,"Sabrent 4-Port USB 2.0 Hub",20.37,3,0,6.9258
263,US-2014-106992,9/19/2014,9/21/2014,"Second Class",SB-20290,"Sean Braxton",Corporate,"United States",Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",3059.982,3,0.4,-509.997
264,US-2014-106992,9/19/2014,9/21/2014,"Second Class",SB-20290,"Sean Braxton",Corporate,"United States",Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,"Xerox WorkCentre 6505DN Laser Multifunction Printer",2519.958,7,0.4,-251.9958
265,CA-2016-125318,6/6/2016,6/13/2016,"Standard Class",RC-19825,"Roy Collins",Consumer,"United States",Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,"Cisco Small Business SPA 502G VoIP phone",328.224,4,0.2,28.7196
266,CA-2015-155040,11/10/2015,11/15/2015,"Standard Class",AH-10210,"Alan Hwang",Consumer,"United States",Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,"Microsoft Sculpt Comfort Mouse",79.9,2,0,35.156
272,CA-2015-155334,7/30/2015,7/31/2015,"First Class",HA-14920,"Helen Andreada",Consumer,"United States","San Francisco",California,94109,West,TEC-AC-10003628,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",209.93,7,0,92.3692
282,US-2015-161991,9/26/2015,9/28/2015,"Second Class",SC-20725,"Steven Cartwright",Consumer,"United States",Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,"Bose SoundLink Bluetooth Speaker",1114.4,7,0.2,376.11
285,CA-2015-130883,9/26/2015,10/2/2015,"Standard Class",TB-21520,"Tracy Blumstein",Consumer,"United States",Portland,Oregon,97206,West,TEC-AC-10001956,Technology,Accessories,"Microsoft Arc Touch Mouse",239.8,5,0.2,47.96
292,CA-2016-110772,11/20/2016,11/24/2016,"Second Class",NZ-18565,"Nick Zandusky","Home Office","United States",Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,"Logitech Wireless Gaming Headset G930",255.984,2,0.2,54.3966
315,CA-2014-167850,8/9/2014,8/16/2014,"Standard Class",AG-10525,"Andy Gerbode",Corporate,"United States","Saint Petersburg",Florida,33710,South,TEC-PH-10002398,Technology,Phones,"AT&T 1070 Corded Phone",178.384,2,0.2,22.298
319,CA-2014-164973,11/4/2014,11/9/2014,"Standard Class",NM-18445,"Nathan Mautz","Home Office","United States","New York City","New York",10024,East,TEC-MA-10002927,Technology,Machines,"Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier",3991.98,2,0,1995.99
320,CA-2014-164973,11/4/2014,11/9/2014,"Standard Class",NM-18445,"Nathan Mautz","Home Office","United States","New York City","New York",10024,East,TEC-PH-10004093,Technology,Phones,"Panasonic Kx-TS550",275.94,6,0,80.0226
321,CA-2014-164973,11/4/2014,11/9/2014,"Standard Class",NM-18445,"Nathan Mautz","Home Office","United States","New York City","New York",10024,East,TEC-AC-10000892,Technology,Accessories,"NETGEAR N750 Dual Band Wi-Fi Gigabit Router",360,4,0,129.6
325,CA-2016-162138,4/23/2016,4/27/2016,"Standard Class",GK-14620,"Grace Kelly",Corporate,"United States",Hesperia,California,92345,West,TEC-AC-10001908,Technology,Accessories,"Logitech Wireless Headset h800",99.99,1,0,34.9965
327,US-2016-141544,8/30/2016,9/1/2016,"First Class",PO-18850,"Patrick O'Brill",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",290.898,3,0.4,-67.8762
332,US-2016-150147,4/25/2016,4/29/2016,"Second Class",JL-15850,"John Lucas",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Technology,Phones,"AT&T 841000 Phone",82.8,2,0.4,-20.7
336,CA-2015-137946,9/1/2015,9/4/2015,"Second Class",DB-13615,"Doug Bickford",Consumer,"United States","Los Angeles",California,90045,West,TEC-CO-10001449,Technology,Copiers,"Hewlett Packard LaserJet 3310 Copier",959.984,2,0.2,335.9944
346,CA-2017-169901,6/15/2017,6/19/2017,"Standard Class",CC-12550,"Clay Cheatham",Consumer,"United States","San Francisco",California,94122,West,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",47.976,3,0.2,4.7976
350,CA-2016-129714,9/1/2016,9/3/2016,"First Class",AB-10060,"Adam Bellavance","Home Office","United States","New York City","New York",10009,East,TEC-AC-10000290,Technology,Accessories,"Sabrent 4-Port USB 2.0 Hub",6.79,1,0,2.3086
374,US-2014-119137,7/23/2014,7/27/2014,"Standard Class",AG-10900,"Arthur Gainer",Consumer,"United States",Tucson,Arizona,85705,West,TEC-AC-10003911,Technology,Accessories,"NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router",1023.936,8,0.2,179.1888
376,US-2014-119137,7/23/2014,7/27/2014,"Standard Class",AG-10900,"Arthur Gainer",Consumer,"United States",Tucson,Arizona,85705,West,TEC-AC-10002076,Technology,Accessories,"Microsoft Natural Keyboard Elite",479.04,10,0.2,-29.94
384,CA-2015-125395,6/26/2015,6/29/2015,"Second Class",LA-16780,"Laura Armstrong",Corporate,"United States",Taylor,Michigan,48180,Central,TEC-AC-10004708,Technology,Accessories,"Sony 32GB Class 10 Micro SDHC R40 Memory Card",41.9,2,0,8.799
386,US-2015-168935,11/27/2015,12/2/2015,"Standard Class",DO-13435,"Denny Ordway",Consumer,"United States","Pembroke Pines",Florida,33024,South,TEC-AC-10002335,Technology,Accessories,"Logitech Media Keyboard K200",83.976,3,0.2,-1.0497
387,CA-2015-122756,12/3/2015,12/7/2015,"Standard Class",DK-13225,"Dean Katz",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,"Lexmark MarkNet N8150 Wireless Print Server",482.34,4,0.7,-337.638
391,CA-2017-101798,12/11/2017,12/15/2017,"Standard Class",MV-18190,"Mike Vittorini",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10001998,Technology,Accessories,"Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",39.98,2,0,13.5932
392,US-2014-135972,9/21/2014,9/23/2014,"Second Class",JG-15115,"Jack Garza",Consumer,"United States","Des Moines",Washington,98198,West,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",246.384,2,0.2,27.7182
393,US-2014-135972,9/21/2014,9/23/2014,"Second Class",JG-15115,"Jack Garza",Consumer,"United States","Des Moines",Washington,98198,West,TEC-CO-10002313,Technology,Copiers,"Canon PC1080F Personal Copier",1799.97,3,0,701.9883
402,CA-2016-108987,9/8/2016,9/10/2016,"Second Class",AG-10675,"Anna Gayman",Consumer,"United States",Houston,Texas,77036,Central,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",57.584,2,0.2,0.7198
406,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,TEC-AC-10000158,Technology,Accessories,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",179.95,5,0,37.7895
407,CA-2017-117457,12/8/2017,12/12/2017,"Standard Class",KH-16510,"Keith Herrera",Consumer,"United States","San Francisco",California,94110,West,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.976,3,0.2,434.9913
422,CA-2014-142048,6/22/2014,6/25/2014,"First Class",JE-15745,"Joel Eaton",Consumer,"United States",Louisville,Colorado,80027,West,TEC-AC-10004114,Technology,Accessories,"KeyTronic 6101 Series - Keyboard - Black",196.752,6,0.2,56.5662
428,CA-2014-101476,9/12/2014,9/13/2014,"First Class",SD-20485,"Shirley Daniels","Home Office","United States","New Rochelle","New York",10801,East,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0,30.0957
431,US-2016-123750,4/15/2016,4/21/2016,"Standard Class",RB-19795,"Ross Baird","Home Office","United States",Gastonia,"North Carolina",28052,South,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.744,7,0.2,76.6395
432,US-2016-123750,4/15/2016,4/21/2016,"Standard Class",RB-19795,"Ross Baird","Home Office","United States",Gastonia,"North Carolina",28052,South,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",291.96,5,0.2,54.7425
436,US-2014-150574,12/19/2014,12/25/2014,"Standard Class",MK-18160,"Mike Kennedy",Consumer,"United States",Jacksonville,Florida,32216,South,TEC-AC-10002600,Technology,Accessories,"Belkin QODE FastFit Bluetooth Keyboard",247.8,5,0.2,-18.585
437,CA-2016-147375,6/12/2016,6/14/2016,"Second Class",PO-19180,"Philisse Overcash","Home Office","United States",Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991
453,CA-2016-166674,4/1/2016,4/3/2016,"Second Class",RB-19360,"Raymond Buch",Consumer,"United States",Auburn,"New York",13021,East,TEC-PH-10002365,Technology,Phones,"Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S",35.12,4,0,9.1312
456,CA-2016-100153,12/13/2016,12/17/2016,"Standard Class",KH-16630,"Ken Heidel",Corporate,"United States",Norman,Oklahoma,73071,Central,TEC-AC-10001772,Technology,Accessories,"Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive",63.88,4,0,24.9132
461,CA-2015-109638,12/15/2015,12/22/2015,"Standard Class",JH-15985,"Joseph Holt",Consumer,"United States",Seattle,Washington,98115,West,TEC-AC-10004571,Technology,Accessories,"Logitech G700s Rechargeable Gaming Mouse",899.91,9,0,377.9622
474,CA-2014-144666,11/9/2014,11/11/2014,"Second Class",JP-15520,"Jeremy Pistek",Consumer,"United States","San Francisco",California,94110,West,TEC-PH-10002680,Technology,Phones,"Samsung Galaxy Note 3",703.968,4,0.2,87.996
478,CA-2016-103891,7/12/2016,7/19/2016,"Standard Class",KH-16690,"Kristen Hastings",Corporate,"United States","Los Angeles",California,90008,West,TEC-PH-10000149,Technology,Phones,"Cisco SPA525G2 IP Phone - Wireless",95.76,6,0.2,7.182
482,CA-2014-134677,10/6/2014,10/10/2014,"Standard Class",XP-21865,"Xylona Preis",Consumer,"United States","San Diego",California,92024,West,TEC-AC-10001445,Technology,Accessories,"Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink",9.09,3,0,1.9089
484,CA-2014-127691,7/22/2014,7/27/2014,"Standard Class",EM-14065,"Erin Mull",Consumer,"United States","New York City","New York",10024,East,TEC-AC-10002567,Technology,Accessories,"Logitech G602 Wireless Gaming Mouse",159.98,2,0,57.5928
487,CA-2017-140963,6/10/2017,6/13/2017,"First Class",MT-18070,"Michelle Tran","Home Office","United States","Los Angeles",California,90045,West,TEC-PH-10001924,Technology,Phones,"iHome FM Clock Radio with Lightning Dock",279.96,5,0.2,17.4975
488,CA-2014-154627,10/29/2014,10/31/2014,"First Class",SA-20830,"Sue Ann Reed",Consumer,"United States",Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,Phones,"Apple iPhone 5S",2735.952,6,0.2,341.994
489,CA-2014-133753,6/9/2014,6/13/2014,"Second Class",CW-11905,"Carl Weiss","Home Office","United States",Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,Phones,"Square Credit Card Reader",7.992,1,0.2,0.5994
490,CA-2014-133753,6/9/2014,6/13/2014,"Second Class",CW-11905,"Carl Weiss","Home Office","United States",Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,Accessories,"Logitech M510 Wireless Mouse",63.984,2,0.2,10.3974
494,CA-2016-169166,5/9/2016,5/14/2016,"Standard Class",SS-20590,"Sonia Sunley",Consumer,"United States",Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,"Sony Micro Vault Click 8 GB USB 2.0 Flash Drive",93.98,2,0,13.1572
512,CA-2017-135307,11/26/2017,11/27/2017,"First Class",LS-17245,"Lynn Smith",Consumer,"United States",Gladstone,Missouri,64118,Central,TEC-AC-10002399,Technology,Accessories,"SanDisk Cruzer 32 GB USB Flash Drive",38.04,2,0,12.1728
516,CA-2017-127432,1/22/2017,1/27/2017,"Standard Class",AD-10180,"Alan Dominguez","Home Office","United States","Great Falls",Montana,59405,West,TEC-CO-10003236,Technology,Copiers,"Canon Image Class D660 Copier",2999.95,5,0,1379.977
520,CA-2015-157812,3/22/2015,3/26/2015,"Standard Class",DB-13210,"Dean Braden",Consumer,"United States",Houston,Texas,77041,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.392,1,0.2,5.2877
524,US-2016-139486,5/21/2016,5/23/2016,"First Class",LH-17155,"Logan Haushalter",Consumer,"United States","Los Angeles",California,90032,West,TEC-PH-10003555,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",55.176,3,0.2,-12.4146
525,US-2016-139486,5/21/2016,5/23/2016,"First Class",LH-17155,"Logan Haushalter",Consumer,"United States","Los Angeles",California,90032,West,TEC-AC-10003832,Technology,Accessories,"Imation 16GB Mini TravelDrive USB 2.0 Flash Drive",66.26,2,0,27.1666
534,CA-2016-168753,5/29/2016,6/1/2016,"Second Class",RL-19615,"Rob Lucas",Consumer,"United States",Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,"Panasonic KX-TG9471B",979.95,5,0,274.386
541,CA-2014-140795,2/1/2014,2/3/2014,"First Class",BD-11500,"Bradley Drucker",Consumer,"United States","Green Bay",Wisconsin,54302,Central,TEC-AC-10001432,Technology,Accessories,"Enermax Aurora Lite Keyboard",468.9,6,0,206.316
542,CA-2016-136924,7/14/2016,7/17/2016,"First Class",ES-14080,"Erin Smith",Corporate,"United States",Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,"LG Electronics Tone+ HBS-730 Bluetooth Headset",380.864,8,0.2,38.0864
544,CA-2014-103849,5/11/2014,5/16/2014,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","Fort Worth",Texas,76106,Central,TEC-AC-10001465,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",58.112,2,0.2,7.264
545,CA-2014-103849,5/11/2014,5/16/2014,"Standard Class",PG-18895,"Paul Gonzalez",Consumer,"United States","Fort Worth",Texas,76106,Central,TEC-PH-10002597,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",100.792,1,0.2,6.2995
